AREA,ST,STATE,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
37,NC,North Carolina,33-0000,Protective Service Occupations,major,"99,120",1.6,25.983,1.04,16.62,"34,560",1.0,8.88,11.57,15.25,20.22,26.64,"18,460","24,070","31,730","42,050","55,400",,
37,NC,North Carolina,35-0000,Food Preparation and Serving Related Occupations,major,"350,440",0.6,91.861,1.05,9.75,"20,280",0.6,7.64,8.09,8.86,10.42,13.81,"15,890","16,840","18,420","21,680","28,720",,
37,NC,North Carolina,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"121,090",1.1,31.742,0.97,11.05,"22,990",0.7,7.81,8.52,9.97,12.57,15.92,"16,250","17,730","20,730","26,150","33,120",,
37,NC,North Carolina,39-0000,Personal Care and Service Occupations,major,"87,440",1.7,22.920,0.81,11.10,"23,100",1.0,7.72,8.30,9.26,11.68,17.31,"16,060","17,260","19,260","24,290","36,000",,
37,NC,North Carolina,41-0000,Sales and Related Occupations,major,"410,790",0.8,107.682,1.01,16.90,"35,150",0.7,7.96,8.80,11.44,19.19,32.06,"16,560","18,310","23,790","39,910","66,680",,
37,NC,North Carolina,43-0000,Office and Administrative Support Occupations,major,"594,170",0.6,155.752,0.93,15.64,"32,530",0.2,9.21,11.58,14.56,18.56,23.51,"19,160","24,080","30,290","38,600","48,900",,
37,NC,North Carolina,45-0000,"Farming, Fishing, and Forestry Occupations",major,"7,170",4.3,1.879,0.59,13.36,"27,790",2.8,7.88,8.74,11.62,16.21,21.36,"16,390","18,180","24,160","33,710","44,430",,
37,NC,North Carolina,47-0000,Construction and Extraction Occupations,major,"133,100",1.8,34.890,0.90,17.05,"35,460",0.4,10.27,12.59,15.77,20.09,26.33,"21,350","26,190","32,800","41,780","54,760",,
37,NC,North Carolina,49-0000,"Installation, Maintenance, and Repair Occupations",major,"157,480",1.3,41.281,1.06,19.57,"40,710",0.4,11.14,14.17,18.43,23.76,29.25,"23,160","29,480","38,330","49,420","60,840",,
37,NC,North Carolina,51-0000,Production Occupations,major,"311,980",0.8,81.780,1.25,15.14,"31,490",0.5,8.65,10.50,13.67,18.16,23.64,"17,990","21,840","28,440","37,760","49,180",,
37,NC,North Carolina,53-0000,Transportation and Material Moving Occupations,major,"277,420",0.9,72.722,1.08,14.46,"30,080",1.2,8.26,9.66,12.76,17.39,22.90,"17,180","20,100","26,550","36,180","47,640",,
38,ND,North Dakota,11-0000,Management Occupations,major,"15,950",2.6,42.913,0.89,42.31,"88,010",1.4,20.49,27.32,36.36,49.52,71.35,"42,620","56,820","75,620","103,000","148,410",,
38,ND,North Dakota,13-0000,Business and Financial Operations Occupations,major,"12,660",3.2,34.057,0.71,26.49,"55,100",0.8,15.60,19.14,24.74,31.62,39.40,"32,450","39,820","51,450","65,760","81,950",,
38,ND,North Dakota,15-0000,Computer and Mathematical Occupations,major,"6,580",5.5,17.709,0.67,26.46,"55,030",1.8,14.03,18.87,25.22,32.51,40.18,"29,190","39,260","52,470","67,620","83,570",,
38,ND,North Dakota,17-0000,Architecture and Engineering Occupations,major,"5,440",6.2,14.650,0.81,32.91,"68,450",5.8,16.28,21.12,28.65,37.09,48.15,"33,850","43,930","59,600","77,140","100,160",,
38,ND,North Dakota,19-0000,"Life, Physical, and Social Science Occupations",major,"2,760",4.2,7.425,0.88,25.52,"53,080",1.3,13.45,17.35,23.54,31.78,39.70,"27,980","36,090","48,950","66,090","82,570",,
38,ND,North Dakota,21-0000,Community and Social Service Occupations,major,"4,650",5.1,12.518,0.85,19.34,"40,230",1.2,11.49,14.95,18.84,23.10,27.95,"23,890","31,090","39,190","48,050","58,140",,
38,ND,North Dakota,23-0000,Legal Occupations,major,"1,400",8.6,3.780,0.48,33.76,"70,220",7.0,15.11,18.86,27.97,41.23,61.81,"31,420","39,220","58,170","85,750","128,560",,
38,ND,North Dakota,25-0000,"Education, Training, and Library Occupations",major,"21,470",1.4,57.771,0.88,20.33,"42,290",2.5,10.86,14.16,19.02,24.46,30.28,"22,580","29,460","39,560","50,880","62,990",,
38,ND,North Dakota,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"4,010",5.5,10.780,0.80,16.14,"33,570",2.5,8.34,10.07,14.23,20.13,27.18,"17,340","20,950","29,590","41,860","56,540",,
38,ND,North Dakota,29-0000,Healthcare Practitioners and Technical Occupations,major,"22,580",10.8,60.770,1.04,28.67,"59,630",1.9,14.12,18.29,23.41,30.10,44.99,"29,380","38,050","48,700","62,600","93,580",,
38,ND,North Dakota,31-0000,Healthcare Support Occupations,major,"12,160",4.5,32.726,1.06,12.98,"27,010",1.0,9.66,10.78,12.60,14.49,17.24,"20,100","22,420","26,210","30,150","35,860",,
38,ND,North Dakota,33-0000,Protective Service Occupations,major,"5,650",3.3,15.209,0.61,18.30,"38,060",2.3,9.31,11.20,16.33,22.94,29.50,"19,370","23,300","33,970","47,710","61,350",,
38,ND,North Dakota,35-0000,Food Preparation and Serving Related Occupations,major,"33,710",2.3,90.714,1.04,9.82,"20,430",0.9,7.67,8.18,9.02,10.80,13.73,"15,960","17,010","18,770","22,460","28,570",,
38,ND,North Dakota,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"14,800",3.0,39.828,1.22,11.53,"23,970",0.9,7.92,8.79,10.60,13.48,16.95,"16,470","18,290","22,040","28,040","35,260",,
38,ND,North Dakota,39-0000,Personal Care and Service Occupations,major,"11,800",5.1,31.763,1.13,11.51,"23,950",1.6,7.79,8.46,9.90,13.33,17.35,"16,200","17,600","20,600","27,730","36,090",,
38,ND,North Dakota,41-0000,Sales and Related Occupations,major,"39,990",2.4,107.606,1.01,15.28,"31,790",1.4,7.94,8.74,11.07,17.83,27.77,"16,510","18,180","23,020","37,090","57,760",,
38,ND,North Dakota,43-0000,Office and Administrative Support Occupations,major,"57,220",2.6,153.975,0.92,14.59,"30,350",0.5,8.85,10.73,13.54,17.37,22.03,"18,420","22,310","28,170","36,130","45,820",,
38,ND,North Dakota,45-0000,"Farming, Fishing, and Forestry Occupations",major,"1,220",11.7,3.284,1.03,14.10,"29,330",2.6,8.86,11.24,13.69,16.51,19.56,"18,440","23,370","28,470","34,340","40,690",,
38,ND,North Dakota,47-0000,Construction and Extraction Occupations,major,"28,140",5.2,75.722,1.96,20.99,"43,660",1.3,12.34,15.23,19.52,25.32,31.20,"25,670","31,690","40,590","52,660","64,890",,
38,ND,North Dakota,49-0000,"Installation, Maintenance, and Repair Occupations",major,"17,820",3.0,47.951,1.23,21.26,"44,220",1.6,11.21,14.98,19.63,26.32,33.89,"23,320","31,170","40,840","54,740","70,490",,
38,ND,North Dakota,51-0000,Production Occupations,major,"19,890",3.0,53.509,0.82,17.19,"35,750",1.8,9.48,11.78,15.76,20.72,27.26,"19,720","24,510","32,770","43,110","56,690",,
38,ND,North Dakota,53-0000,Transportation and Material Moving Occupations,major,"31,720",3.6,85.342,1.27,17.33,"36,040",1.6,8.89,11.59,15.97,21.57,27.83,"18,490","24,100","33,220","44,860","57,890",,
39,OH,Ohio,11-0000,Management Occupations,major,"200,440",1.0,40.267,0.84,48.21,"100,270",0.5,20.80,30.40,42.32,58.03,83.98,"43,260","63,230","88,020","120,710","174,670",,
39,OH,Ohio,13-0000,Business and Financial Operations Occupations,major,"220,080",1.1,44.212,0.92,29.93,"62,250",0.5,15.35,20.46,27.62,36.36,46.26,"31,940","42,560","57,460","75,640","96,220",,
39,OH,Ohio,15-0000,Computer and Mathematical Occupations,major,"125,100",2.6,25.132,0.95,33.63,"69,940",0.7,17.84,24.06,32.94,42.43,51.64,"37,120","50,050","68,510","88,260","107,420",,
39,OH,Ohio,17-0000,Architecture and Engineering Occupations,major,"82,370",1.8,16.548,0.92,33.96,"70,640",0.8,18.41,24.08,31.95,42.08,53.17,"38,290","50,080","66,460","87,520","110,580",,
39,OH,Ohio,19-0000,"Life, Physical, and Social Science Occupations",major,"29,980",2.1,6.023,0.71,29.76,"61,900",1.7,14.77,19.40,27.16,37.06,46.64,"30,720","40,360","56,480","77,070","97,020",,
39,OH,Ohio,21-0000,Community and Social Service Occupations,major,"72,190",2.2,14.502,0.98,20.58,"42,800",0.8,11.39,14.59,19.23,25.61,32.74,"23,700","30,360","40,010","53,270","68,100",,
39,OH,Ohio,23-0000,Legal Occupations,major,"28,690",2.3,5.764,0.74,39.42,"82,000",2.3,14.43,19.98,30.71,50.33,77.08,"30,010","41,560","63,870","104,680","160,320",,
39,OH,Ohio,25-0000,"Education, Training, and Library Occupations",major,"299,590",1.3,60.184,0.92,23.78,"49,460",1.4,10.17,14.12,22.38,31.18,38.71,"21,150","29,370","46,560","64,860","80,510",,
39,OH,Ohio,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"53,830",2.5,10.813,0.80,21.18,"44,060",1.6,8.69,11.73,18.46,26.72,36.17,"18,080","24,390","38,410","55,580","75,230",,
39,OH,Ohio,29-0000,Healthcare Practitioners and Technical Occupations,major,"332,730",1.7,66.841,1.14,33.05,"68,740",1.4,14.92,20.07,26.73,34.90,56.32,"31,040","41,750","55,600","72,590","117,160",,
39,OH,Ohio,31-0000,Healthcare Support Occupations,major,"207,820",1.3,41.748,1.35,12.07,"25,100",0.6,8.21,9.37,11.06,13.75,17.22,"17,080","19,500","23,000","28,590","35,820",,
39,OH,Ohio,33-0000,Protective Service Occupations,major,"112,660",2.5,22.631,0.91,19.26,"40,050",2.0,8.58,10.96,17.81,25.90,33.23,"17,840","22,800","37,050","53,880","69,120",,
39,OH,Ohio,35-0000,Food Preparation and Serving Related Occupations,major,"461,870",0.6,92.783,1.06,9.69,"20,140",0.4,7.71,8.13,8.83,10.14,13.48,"16,050","16,920","18,370","21,100","28,030",,
39,OH,Ohio,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"155,560",1.3,31.249,0.96,11.94,"24,840",0.6,7.97,8.76,10.57,14.02,18.11,"16,570","18,210","21,980","29,160","37,660",,
39,OH,Ohio,39-0000,Personal Care and Service Occupations,major,"109,440",2.4,21.985,0.78,11.46,"23,830",0.9,7.85,8.48,9.67,12.73,17.35,"16,340","17,630","20,110","26,470","36,090",,
39,OH,Ohio,41-0000,Sales and Related Occupations,major,"515,670",0.8,103.592,0.97,16.82,"34,990",0.7,8.03,8.79,11.26,19.48,33.17,"16,690","18,290","23,420","40,530","69,000",,
39,OH,Ohio,43-0000,Office and Administrative Support Occupations,major,"810,180",0.8,162.755,0.98,15.64,"32,530",0.2,9.01,11.18,14.51,18.78,24.00,"18,730","23,240","30,180","39,070","49,920",,
39,OH,Ohio,45-0000,"Farming, Fishing, and Forestry Occupations",major,"3,650",6.8,0.733,0.23,14.17,"29,470",2.8,8.23,9.44,12.42,17.44,23.58,"17,120","19,630","25,820","36,270","49,040",,
39,OH,Ohio,47-0000,Construction and Extraction Occupations,major,"154,010",1.5,30.939,0.80,21.21,"44,120",0.5,11.89,15.33,20.25,26.84,32.64,"24,730","31,900","42,120","55,830","67,880",,
39,OH,Ohio,49-0000,"Installation, Maintenance, and Repair Occupations",major,"188,350",1.3,37.836,0.97,19.82,"41,220",0.5,10.56,14.08,18.77,24.74,30.69,"21,960","29,290","39,040","51,460","63,840",,
39,OH,Ohio,51-0000,Production Occupations,major,"452,990",1.4,91.000,1.40,16.57,"34,460",0.7,9.39,11.50,15.42,20.07,26.17,"19,530","23,910","32,080","41,740","54,430",,
39,OH,Ohio,53-0000,Transportation and Material Moving Occupations,major,"360,710",1.5,72.462,1.08,14.83,"30,840",0.8,8.24,9.40,13.03,18.09,24.21,"17,130","19,550","27,110","37,630","50,360",,
40,OK,Oklahoma,11-0000,Management Occupations,major,"78,400",1.9,52.326,1.09,39.87,"82,940",0.7,16.87,23.73,34.35,48.44,69.01,"35,090","49,350","71,450","100,760","143,540",,
40,OK,Oklahoma,13-0000,Business and Financial Operations Occupations,major,"62,320",2.5,41.597,0.86,26.85,"55,860",0.8,14.21,18.21,24.62,33.51,42.21,"29,550","37,880","51,210","69,690","87,800",,
40,OK,Oklahoma,15-0000,Computer and Mathematical Occupations,major,"22,570",2.9,15.066,0.57,28.99,"60,300",1.5,14.43,19.25,26.92,36.81,46.48,"30,020","40,050","56,000","76,570","96,680",,
40,OK,Oklahoma,17-0000,Architecture and Engineering Occupations,major,"26,120",4.3,17.432,0.97,36.23,"75,360",4.1,16.26,22.62,31.56,43.45,57.41,"33,830","47,040","65,650","90,380","119,420",,
40,OK,Oklahoma,19-0000,"Life, Physical, and Social Science Occupations",major,"9,550",8.2,6.373,0.76,30.36,"63,140",5.7,11.23,16.33,23.37,36.38,56.91,"23,360","33,970","48,620","75,680","118,380",,
40,OK,Oklahoma,21-0000,Community and Social Service Occupations,major,"20,780",2.8,13.869,0.94,17.44,"36,270",1.3,9.00,12.54,16.30,21.20,27.39,"18,720","26,080","33,900","44,100","56,980",,
40,OK,Oklahoma,23-0000,Legal Occupations,major,"10,640",4.8,7.099,0.91,37.44,"77,870",4.6,13.23,18.88,27.81,46.60,72.85,"27,510","39,280","57,840","96,920","151,530",,
40,OK,Oklahoma,25-0000,"Education, Training, and Library Occupations",major,"94,870",2.7,63.321,0.97,19.14,"39,820",2.5,8.43,11.03,18.32,22.88,30.33,"17,530","22,950","38,100","47,580","63,080",,
40,OK,Oklahoma,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"12,770",3.5,8.521,0.63,18.52,"38,520",2.3,8.46,10.60,15.66,22.42,31.66,"17,590","22,060","32,570","46,630","65,850",,
40,OK,Oklahoma,29-0000,Healthcare Practitioners and Technical Occupations,major,"92,450",3.9,61.707,1.05,29.67,"61,710",1.7,12.05,16.30,23.18,32.85,52.77,"25,060","33,910","48,210","68,320","109,760",,
40,OK,Oklahoma,31-0000,Healthcare Support Occupations,major,"47,140",3.2,31.461,1.02,11.56,"24,050",1.0,8.00,8.99,10.61,13.05,16.58,"16,640","18,700","22,070","27,140","34,490",,
40,OK,Oklahoma,33-0000,Protective Service Occupations,major,"35,240",4.9,23.518,0.94,16.75,"34,830",2.1,8.72,10.91,14.62,20.34,28.22,"18,150","22,680","30,400","42,310","58,700",,
40,OK,Oklahoma,35-0000,Food Preparation and Serving Related Occupations,major,"130,700",1.6,87.234,1.00,9.26,"19,260",0.6,7.61,8.04,8.74,9.59,12.01,"15,840","16,710","18,170","19,950","24,980",,
40,OK,Oklahoma,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"44,040",2.1,29.397,0.90,10.48,"21,790",0.7,7.74,8.35,9.36,11.39,14.67,"16,100","17,360","19,470","23,700","30,510",,
40,OK,Oklahoma,39-0000,Personal Care and Service Occupations,major,"34,550",3.5,23.060,0.82,10.31,"21,440",1.4,7.65,8.13,8.92,10.94,15.61,"15,910","16,900","18,550","22,740","32,460",,
40,OK,Oklahoma,41-0000,Sales and Related Occupations,major,"156,090",1.3,104.183,0.98,14.98,"31,160",1.2,7.91,8.66,10.65,16.69,27.46,"16,450","18,010","22,150","34,710","57,120",,
40,OK,Oklahoma,43-0000,Office and Administrative Support Occupations,major,"257,110",1.4,171.604,1.03,14.37,"29,880",0.4,8.48,10.12,13.05,17.20,22.41,"17,630","21,060","27,140","35,770","46,610",,
40,OK,Oklahoma,45-0000,"Farming, Fishing, and Forestry Occupations",major,"4,070",8.4,2.714,0.85,12.22,"25,420",2.3,7.97,8.90,10.95,13.91,18.97,"16,580","18,510","22,770","28,930","39,450",,
40,OK,Oklahoma,47-0000,Construction and Extraction Occupations,major,"83,000",2.1,55.395,1.43,17.82,"37,060",1.0,10.36,12.80,16.42,21.56,27.27,"21,540","26,620","34,150","44,850","56,720",,
40,OK,Oklahoma,49-0000,"Installation, Maintenance, and Repair Occupations",major,"69,470",1.9,46.369,1.19,19.08,"39,690",1.5,10.03,13.23,18.01,24.40,28.85,"20,850","27,510","37,470","50,760","60,020",,
40,OK,Oklahoma,51-0000,Production Occupations,major,"109,070",2.0,72.798,1.12,16.03,"33,340",1.3,8.77,10.93,14.30,19.38,26.12,"18,230","22,720","29,750","40,320","54,330",,
40,OK,Oklahoma,53-0000,Transportation and Material Moving Occupations,major,"97,320",2.0,64.956,0.96,15.02,"31,240",1.5,8.24,9.62,13.05,18.03,24.29,"17,140","20,010","27,140","37,490","50,530",,
41,OR,Oregon,11-0000,Management Occupations,major,"77,710",1.2,48.981,1.02,45.54,"94,710",0.7,20.72,29.31,40.73,55.51,74.34,"43,100","60,970","84,710","115,460","154,630",,
41,OR,Oregon,13-0000,Business and Financial Operations Occupations,major,"71,910",1.7,45.323,0.94,30.06,"62,520",0.9,16.40,20.96,27.59,35.68,45.45,"34,110","43,600","57,390","74,220","94,540",,
41,OR,Oregon,15-0000,Computer and Mathematical Occupations,major,"39,050",3.4,24.611,0.93,35.00,"72,810",1.3,18.88,24.61,33.49,43.40,54.20,"39,270","51,190","69,650","90,280","112,740",,
41,OR,Oregon,17-0000,Architecture and Engineering Occupations,major,"31,110",6.0,19.605,1.09,35.59,"74,020",1.9,19.81,25.32,33.73,44.17,54.97,"41,200","52,660","70,150","91,880","114,330",,
41,OR,Oregon,19-0000,"Life, Physical, and Social Science Occupations",major,"19,120",4.8,12.048,1.43,28.37,"59,010",1.6,13.90,18.84,25.92,34.86,44.98,"28,920","39,180","53,920","72,520","93,550",,
41,OR,Oregon,21-0000,Community and Social Service Occupations,major,"32,220",2.1,20.305,1.38,20.49,"42,620",1.4,10.67,14.34,19.40,25.46,32.22,"22,180","29,830","40,360","52,960","67,010",,
41,OR,Oregon,23-0000,Legal Occupations,major,"9,490",4.4,5.980,0.77,40.22,"83,650",3.0,18.90,24.65,34.77,50.63,67.26,"39,300","51,270","72,320","105,320","139,900",,
41,OR,Oregon,25-0000,"Education, Training, and Library Occupations",major,"109,110",3.1,68.770,1.05,23.14,"48,130",1.5,11.10,15.30,21.02,28.26,35.86,"23,100","31,830","43,720","58,780","74,580",,
41,OR,Oregon,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"23,840",3.5,15.027,1.12,22.94,"47,710",1.5,9.84,13.64,19.80,28.22,37.83,"20,470","28,380","41,180","58,700","78,680",,
41,OR,Oregon,29-0000,Healthcare Practitioners and Technical Occupations,major,"83,820",2.1,52.828,0.90,40.15,"83,500",1.7,16.58,24.24,34.54,44.00,70.00,"34,480","50,420","71,850","91,510","145,600",,
41,OR,Oregon,31-0000,Healthcare Support Occupations,major,"40,980",3.1,25.827,0.84,14.81,"30,800",1.3,9.43,11.05,14.04,17.47,21.25,"19,620","22,990","29,200","36,340","44,190",,
41,OR,Oregon,33-0000,Protective Service Occupations,major,"29,910",2.4,18.848,0.75,22.48,"46,750",2.7,9.87,13.26,21.37,30.44,35.86,"20,540","27,580","44,460","63,310","74,580",,
41,OR,Oregon,35-0000,Food Preparation and Serving Related Occupations,major,"146,620",1.4,92.412,1.06,11.17,"23,230",1.0,8.73,9.00,9.76,12.07,15.17,"18,150","18,730","20,310","25,100","31,550",,
41,OR,Oregon,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"50,980",2.0,32.132,0.98,12.53,"26,070",0.8,8.86,9.34,11.24,14.36,18.02,"18,430","19,420","23,380","29,860","37,470",,
41,OR,Oregon,39-0000,Personal Care and Service Occupations,major,"57,450",2.3,36.207,1.28,11.71,"24,350",1.0,8.81,9.21,10.34,11.75,16.79,"18,320","19,160","21,500","24,450","34,930",,
41,OR,Oregon,41-0000,Sales and Related Occupations,major,"161,110",1.6,101.544,0.95,17.84,"37,110",1.1,8.98,9.60,13.01,19.80,33.24,"18,690","19,960","27,050","41,170","69,140",,
41,OR,Oregon,43-0000,Office and Administrative Support Occupations,major,"254,080",0.9,160.140,0.96,16.42,"34,160",0.3,9.88,12.18,15.50,19.55,24.23,"20,550","25,330","32,240","40,670","50,410",,
41,OR,Oregon,45-0000,"Farming, Fishing, and Forestry Occupations",major,"11,760",6.5,7.409,2.32,14.00,"29,120",2.7,8.78,9.13,11.24,17.80,22.25,"18,270","18,980","23,390","37,010","46,280",,
41,OR,Oregon,47-0000,Construction and Extraction Occupations,major,"55,920",2.0,35.242,0.91,23.10,"48,040",1.0,12.21,15.92,21.66,29.38,36.32,"25,400","33,110","45,050","61,110","75,540",,
41,OR,Oregon,49-0000,"Installation, Maintenance, and Repair Occupations",major,"58,520",1.7,36.885,0.95,21.53,"44,780",0.6,11.59,15.45,20.58,26.74,33.34,"24,100","32,140","42,820","55,620","69,350",,
41,OR,Oregon,51-0000,Production Occupations,major,"103,970",1.9,65.527,1.00,16.71,"34,760",1.0,9.68,11.79,15.52,20.27,25.83,"20,140","24,520","32,280","42,160","53,730",,
41,OR,Oregon,53-0000,Transportation and Material Moving Occupations,major,"117,970",2.0,74.351,1.10,15.74,"32,730",1.1,9.02,10.32,14.32,19.10,24.13,"18,770","21,460","29,790","39,720","50,190",,
42,PA,Pennsylvania,11-0000,Management Occupations,major,"208,380",1.0,37.551,0.78,51.85,"107,860",0.6,23.07,31.62,44.47,63.96,#,"47,990","65,760","92,500","133,040",#,,
42,PA,Pennsylvania,13-0000,Business and Financial Operations Occupations,major,"253,310",1.1,45.648,0.95,32.16,"66,900",0.5,16.66,21.90,29.04,38.98,50.98,"34,650","45,550","60,400","81,090","106,040",,
42,PA,Pennsylvania,15-0000,Computer and Mathematical Occupations,major,"125,150",2.0,22.552,0.85,35.86,"74,580",0.9,18.75,24.89,34.14,44.77,56.01,"39,000","51,780","71,020","93,110","116,510",,
42,PA,Pennsylvania,17-0000,Architecture and Engineering Occupations,major,"95,430",3.2,17.196,0.95,34.67,"72,120",0.8,18.73,24.61,32.77,43.10,54.39,"38,970","51,190","68,160","89,650","113,130",,
42,PA,Pennsylvania,19-0000,"Life, Physical, and Social Science Occupations",major,"41,750",3.6,7.523,0.89,31.00,"64,470",2.0,14.03,19.12,27.00,37.84,52.66,"29,190","39,760","56,150","78,710","109,530",,
