AREA,ST,STATE,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
35,NM,New Mexico,51-0000,Production Occupations,major,"27,290",2.4,35.099,0.542,17.29,"35,960",3.0,8.47,10.16,14.31,22.19,30.95,"17,610","21,140","29,760","46,150","64,380",,
35,NM,New Mexico,53-0000,Transportation and Material Moving Occupations,major,"43,160",2.0,55.511,0.825,15.32,"31,860",2.9,8.14,9.37,12.65,18.24,25.59,"16,940","19,500","26,300","37,950","53,240",,
36,NY,New York,11-0000,Management Occupations,major,"392,590",1.0,47.051,0.993,62.34,"129,670",0.6,28.29,37.83,53.36,78.92,#,"58,840","78,680","110,990","164,150",#,,
36,NY,New York,13-0000,Business and Financial Operations Occupations,major,"428,270",1.3,51.327,1.071,39.74,"82,650",0.8,19.50,25.20,33.91,46.39,66.49,"40,550","52,420","70,530","96,500","138,290",,
36,NY,New York,15-0000,Computer and Mathematical Occupations,major,"202,690",1.4,24.291,0.940,38.47,"80,010",0.7,19.92,26.77,36.08,47.50,61.18,"41,430","55,690","75,040","98,800","127,260",,
36,NY,New York,17-0000,Architecture and Engineering Occupations,major,"101,280",2.3,12.137,0.669,36.06,"75,010",0.9,19.42,25.40,33.74,44.07,56.44,"40,380","52,820","70,170","91,660","117,400",,
36,NY,New York,19-0000,"Life, Physical, and Social Science Occupations",major,"65,400",2.8,7.838,0.936,31.28,"65,070",1.5,14.60,20.04,27.71,39.03,52.46,"30,370","41,680","57,630","81,180","109,120",,
36,NY,New York,21-0000,Community and Social Service Occupations,major,"174,070",1.4,20.862,1.395,22.57,"46,960",1.7,12.01,15.49,20.78,28.06,35.71,"24,980","32,220","43,220","58,360","74,280",,
36,NY,New York,23-0000,Legal Occupations,major,"102,040",1.7,12.230,1.566,57.53,"119,670",2.1,21.42,30.00,46.00,76.04,#,"44,550","62,410","95,680","158,160",#,,
36,NY,New York,25-0000,"Education, Training, and Library Occupations",major,"665,850",1.0,79.800,1.199,28.71,"59,710",1.5,10.69,15.45,25.20,37.69,51.22,"22,230","32,140","52,420","78,390","106,540",,
36,NY,New York,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"180,010",1.9,21.573,1.597,32.87,"68,370",1.2,12.36,18.18,27.23,40.79,59.45,"25,710","37,810","56,640","84,840","123,660",,
36,NY,New York,29-0000,Healthcare Practitioners and Technical Occupations,major,"473,700",1.6,56.771,0.982,38.00,"79,050",0.9,16.99,23.36,32.12,43.72,63.49,"35,340","48,580","66,800","90,930","132,060",,
36,NY,New York,31-0000,Healthcare Support Occupations,major,"318,520",1.4,38.173,1.224,13.75,"28,590",0.9,8.47,10.12,13.17,16.94,19.83,"17,620","21,050","27,400","35,230","41,250",,
36,NY,New York,33-0000,Protective Service Occupations,major,"266,880",1.3,31.985,1.275,23.09,"48,020",2.2,10.06,13.59,21.04,31.09,38.45,"20,930","28,260","43,760","64,670","79,970",,
36,NY,New York,35-0000,Food Preparation and Serving Related Occupations,major,"608,680",0.7,72.948,0.841,11.46,"23,830",0.9,7.66,8.25,9.61,13.20,17.87,"15,930","17,160","19,990","27,450","37,170",,
36,NY,New York,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"297,470",1.8,35.651,1.085,14.41,"29,980",0.8,8.16,9.66,13.32,18.16,22.55,"16,970","20,090","27,710","37,760","46,900",,
36,NY,New York,39-0000,Personal Care and Service Occupations,major,"313,650",2.0,37.590,1.395,12.93,"26,890",1.1,8.02,9.22,10.99,13.92,19.85,"16,690","19,180","22,850","28,950","41,300",,
36,NY,New York,41-0000,Sales and Related Occupations,major,"835,000",0.8,100.072,0.946,22.04,"45,840",1.2,7.91,9.02,13.38,25.75,46.18,"16,440","18,760","27,830","53,570","96,050",,
36,NY,New York,43-0000,Office and Administrative Support Occupations,major,"1,540,280",0.7,184.596,1.091,17.72,"36,850",0.4,9.13,12.01,16.37,22.05,27.91,"18,990","24,980","34,040","45,860","58,060",,
36,NY,New York,45-0000,"Farming, Fishing, and Forestry Occupations",major,"4,500",6.9,0.539,0.168,15.32,"31,860",3.0,7.95,9.24,13.36,19.28,25.89,"16,540","19,210","27,790","40,100","53,860",,
36,NY,New York,47-0000,Construction and Extraction Occupations,major,"302,350",1.1,36.236,0.908,26.40,"54,910",0.8,12.58,16.55,23.99,34.74,45.15,"26,160","34,430","49,890","72,250","93,920",,
36,NY,New York,49-0000,"Installation, Maintenance, and Repair Occupations",major,"291,150",1.4,34.893,0.900,22.50,"46,810",0.7,11.33,15.23,21.09,28.72,36.38,"23,580","31,670","43,860","59,750","75,670",,
36,NY,New York,51-0000,Production Occupations,major,"343,900",1.2,41.216,0.636,16.55,"34,430",0.6,8.59,10.69,14.83,20.25,27.26,"17,860","22,230","30,840","42,130","56,710",,
36,NY,New York,53-0000,Transportation and Material Moving Occupations,major,"435,750",1.1,52.223,0.776,17.88,"37,200",1.7,8.56,10.87,15.53,22.19,29.74,"17,810","22,610","32,310","46,150","61,860",,
37,NC,North Carolina,11-0000,Management Occupations,major,"168,840",0.7,44.753,0.944,50.16,"104,320",0.6,23.31,31.60,43.89,61.63,#,"48,490","65,720","91,300","128,190",#,,
37,NC,North Carolina,13-0000,Business and Financial Operations Occupations,major,"156,600",0.9,41.507,0.866,30.37,"63,170",0.5,16.90,21.24,27.70,36.45,47.09,"35,150","44,180","57,610","75,810","97,950",,
37,NC,North Carolina,15-0000,Computer and Mathematical Occupations,major,"93,110",1.6,24.680,0.955,36.63,"76,180",0.8,19.21,26.01,35.54,45.62,55.74,"39,950","54,110","73,920","94,900","115,950",,
37,NC,North Carolina,17-0000,Architecture and Engineering Occupations,major,"50,920",1.2,13.496,0.744,32.62,"67,840",0.8,17.01,22.52,30.58,40.55,51.58,"35,390","46,850","63,610","84,350","107,280",,
37,NC,North Carolina,19-0000,"Life, Physical, and Social Science Occupations",major,"35,160",1.7,9.318,1.113,30.87,"64,200",2.6,16.12,20.29,26.62,37.12,50.49,"33,520","42,210","55,370","77,220","105,020",,
37,NC,North Carolina,21-0000,Community and Social Service Occupations,major,"53,940",1.4,14.296,0.956,18.72,"38,930",0.8,11.15,14.38,18.22,22.41,27.36,"23,200","29,910","37,910","46,620","56,900",,
37,NC,North Carolina,23-0000,Legal Occupations,major,"22,010",2.3,5.834,0.747,38.68,"80,450",2.9,14.00,18.21,25.79,49.29,#,"29,120","37,870","53,630","102,510",#,,
37,NC,North Carolina,25-0000,"Education, Training, and Library Occupations",major,"264,390",0.9,70.078,1.053,21.32,"44,340",3.6,9.61,12.91,19.30,25.44,32.61,"20,000","26,850","40,140","52,920","67,830",,
37,NC,North Carolina,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"38,280",1.8,10.147,0.751,22.05,"45,860",1.6,8.95,12.80,18.12,26.69,37.86,"18,620","26,620","37,690","55,510","78,760",,
37,NC,North Carolina,29-0000,Healthcare Practitioners and Technical Occupations,major,"229,720",1.0,60.888,1.053,31.86,"66,260",1.1,14.27,19.65,26.09,34.26,53.93,"29,690","40,870","54,260","71,270","112,180",,
37,NC,North Carolina,31-0000,Healthcare Support Occupations,major,"147,240",1.2,39.026,1.252,11.59,"24,100",0.7,7.90,8.83,10.63,13.28,16.83,"16,440","18,360","22,100","27,620","35,000",,
37,NC,North Carolina,33-0000,Protective Service Occupations,major,"93,960",2.0,24.904,0.993,16.65,"34,630",1.0,8.81,11.63,15.31,20.06,26.46,"18,320","24,180","31,850","41,720","55,040",,
37,NC,North Carolina,35-0000,Food Preparation and Serving Related Occupations,major,"340,370",0.7,90.216,1.040,9.66,"20,100",0.7,7.48,7.79,8.69,10.37,13.72,"15,560","16,200","18,080","21,580","28,550",,
37,NC,North Carolina,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"122,510",1.1,32.473,0.988,10.89,"22,660",0.6,7.68,8.41,9.87,12.24,15.39,"15,970","17,490","20,530","25,470","32,020",,
37,NC,North Carolina,39-0000,Personal Care and Service Occupations,major,"84,350",1.9,22.359,0.830,11.09,"23,070",1.0,7.58,8.12,9.20,11.97,17.19,"15,760","16,900","19,130","24,890","35,750",,
37,NC,North Carolina,41-0000,Sales and Related Occupations,major,"400,990",0.8,106.286,1.005,16.56,"34,440",0.8,7.64,8.58,11.27,18.74,31.23,"15,900","17,840","23,450","38,970","64,950",,
37,NC,North Carolina,43-0000,Office and Administrative Support Occupations,major,"590,320",0.5,156.468,0.925,15.30,"31,830",0.2,9.03,11.32,14.33,18.25,23.07,"18,790","23,550","29,810","37,960","47,980",,
37,NC,North Carolina,45-0000,"Farming, Fishing, and Forestry Occupations",major,"6,620",4.7,1.755,0.547,14.05,"29,230",2.4,7.67,9.15,12.87,16.92,21.75,"15,950","19,040","26,770","35,190","45,250",,
37,NC,North Carolina,47-0000,Construction and Extraction Occupations,major,"142,400",1.5,37.745,0.946,16.61,"34,540",0.4,10.10,12.34,15.34,19.37,25.34,"21,010","25,670","31,900","40,300","52,710",,
37,NC,North Carolina,49-0000,"Installation, Maintenance, and Repair Occupations",major,"152,730",1.3,40.481,1.044,19.57,"40,690",0.4,11.03,14.16,18.48,23.88,29.53,"22,940","29,450","38,450","49,660","61,430",,
37,NC,North Carolina,51-0000,Production Occupations,major,"307,600",0.9,81.533,1.258,14.94,"31,080",0.5,8.57,10.45,13.58,17.99,23.26,"17,820","21,730","28,240","37,410","48,370",,
37,NC,North Carolina,53-0000,Transportation and Material Moving Occupations,major,"270,730",1.0,71.758,1.067,14.38,"29,910",1.2,8.10,9.71,12.70,17.14,22.67,"16,840","20,210","26,420","35,650","47,150",,
38,ND,North Dakota,11-0000,Management Occupations,major,"14,460",2.3,40.652,0.858,40.94,"85,150",1.6,19.50,26.20,35.13,47.75,70.26,"40,550","54,490","73,080","99,320","146,150",,
38,ND,North Dakota,13-0000,Business and Financial Operations Occupations,major,"12,160",3.5,34.193,0.713,25.55,"53,140",1.0,15.23,18.57,23.91,30.35,37.69,"31,680","38,630","49,730","63,140","78,390",,
38,ND,North Dakota,15-0000,Computer and Mathematical Occupations,major,"6,290",7.0,17.681,0.684,25.80,"53,670",1.9,13.52,18.48,24.53,31.58,39.50,"28,110","38,440","51,010","65,680","82,150",,
38,ND,North Dakota,17-0000,Architecture and Engineering Occupations,major,"5,320",5.8,14.962,0.825,30.68,"63,810",3.8,15.26,20.25,27.34,35.59,45.14,"31,750","42,130","56,870","74,020","93,900",,
38,ND,North Dakota,19-0000,"Life, Physical, and Social Science Occupations",major,"2,820",2.2,7.939,0.948,23.36,"48,600",2.1,10.54,15.04,21.37,29.66,37.88,"21,920","31,280","44,450","61,680","78,800",,
38,ND,North Dakota,21-0000,Community and Social Service Occupations,major,"4,800",7.6,13.499,0.902,18.16,"37,780",2.1,10.42,13.21,17.75,22.14,27.23,"21,660","27,470","36,920","46,050","56,630",,
38,ND,North Dakota,23-0000,Legal Occupations,major,"1,380",5.7,3.874,0.496,31.15,"64,800",3.4,13.93,19.06,26.85,37.64,55.32,"28,980","39,640","55,850","78,280","115,070",,
38,ND,North Dakota,25-0000,"Education, Training, and Library Occupations",major,"20,860",2.2,58.633,0.881,19.74,"41,060",2.6,10.73,13.85,18.51,23.75,29.10,"22,320","28,800","38,500","49,390","60,520",,
38,ND,North Dakota,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"3,550",4.4,9.978,0.739,16.22,"33,740",2.0,8.30,10.26,14.32,20.01,27.22,"17,260","21,330","29,790","41,620","56,620",,
38,ND,North Dakota,29-0000,Healthcare Practitioners and Technical Occupations,major,"20,490",6.4,57.591,0.996,27.98,"58,200",2.2,13.31,16.89,22.19,30.29,44.57,"27,690","35,120","46,150","62,990","92,710",,
38,ND,North Dakota,31-0000,Healthcare Support Occupations,major,"11,840",4.5,33.279,1.067,12.46,"25,920",0.9,9.36,10.44,12.02,14.12,16.65,"19,470","21,720","24,990","29,360","34,630",,
38,ND,North Dakota,33-0000,Protective Service Occupations,major,"5,550",3.5,15.607,0.622,18.07,"37,590",2.2,9.13,11.27,16.09,22.65,29.46,"18,990","23,450","33,460","47,110","61,280",,
38,ND,North Dakota,35-0000,Food Preparation and Serving Related Occupations,major,"32,750",3.0,92.070,1.061,9.34,"19,430",0.8,7.48,7.79,8.70,10.04,12.44,"15,560","16,210","18,090","20,890","25,880",,
38,ND,North Dakota,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"14,230",3.0,40.011,1.218,11.28,"23,460",1.0,7.74,8.63,10.46,13.04,16.26,"16,110","17,950","21,770","27,120","33,830",,
38,ND,North Dakota,39-0000,Personal Care and Service Occupations,major,"12,530",5.1,35.235,1.307,11.18,"23,260",1.8,7.60,8.21,9.50,12.85,16.84,"15,800","17,070","19,760","26,730","35,040",,
38,ND,North Dakota,41-0000,Sales and Related Occupations,major,"39,140",2.4,110.028,1.041,14.69,"30,560",1.4,7.60,8.43,10.59,16.95,26.74,"15,800","17,540","22,030","35,250","55,620",,
38,ND,North Dakota,43-0000,Office and Administrative Support Occupations,major,"57,970",2.3,162.979,0.963,14.14,"29,410",0.7,8.65,10.49,13.18,16.77,21.34,"18,000","21,820","27,420","34,880","44,390",,
38,ND,North Dakota,45-0000,"Farming, Fishing, and Forestry Occupations",major,"1,390",10.6,3.909,1.218,12.37,"25,740",3.5,8.16,9.30,11.42,14.03,18.33,"16,980","19,350","23,750","29,180","38,130",,
38,ND,North Dakota,47-0000,Construction and Extraction Occupations,major,"23,710",5.8,66.656,1.670,20.19,"42,000",1.4,11.83,14.34,18.34,24.49,31.24,"24,610","29,820","38,150","50,940","64,970",,
38,ND,North Dakota,49-0000,"Installation, Maintenance, and Repair Occupations",major,"16,460",2.5,46.283,1.193,20.39,"42,400",1.5,10.72,14.12,18.69,25.37,32.57,"22,300","29,380","38,880","52,780","67,740",,
38,ND,North Dakota,51-0000,Production Occupations,major,"19,170",3.1,53.893,0.832,16.57,"34,470",1.9,9.19,11.50,15.20,20.15,25.67,"19,110","23,920","31,620","41,910","53,400",,
38,ND,North Dakota,53-0000,Transportation and Material Moving Occupations,major,"28,830",5.1,81.050,1.205,16.25,"33,800",1.6,8.47,10.85,14.66,20.06,26.33,"17,620","22,560","30,490","41,730","54,770",,
39,OH,Ohio,11-0000,Management Occupations,major,"183,760",0.9,37.336,0.788,48.04,"99,920",0.5,21.19,30.66,42.38,57.70,#,"44,080","63,780","88,150","120,010",#,,
39,OH,Ohio,13-0000,Business and Financial Operations Occupations,major,"217,470",1.2,44.185,0.922,29.69,"61,760",0.8,15.13,20.20,27.26,36.00,45.96,"31,470","42,020","56,690","74,880","95,590",,
39,OH,Ohio,15-0000,Computer and Mathematical Occupations,major,"119,540",2.2,24.289,0.940,33.44,"69,560",0.6,17.81,23.93,32.67,41.90,50.95,"37,040","49,780","67,960","87,160","105,980",,
39,OH,Ohio,17-0000,Architecture and Engineering Occupations,major,"80,770",1.8,16.412,0.905,33.26,"69,190",1.5,18.01,23.72,31.27,40.95,51.97,"37,450","49,330","65,040","85,180","108,100",,
39,OH,Ohio,19-0000,"Life, Physical, and Social Science Occupations",major,"29,630",2.4,6.019,0.719,29.08,"60,490",1.6,14.64,19.28,26.87,36.36,45.98,"30,460","40,100","55,890","75,630","95,630",,
39,OH,Ohio,21-0000,Community and Social Service Occupations,major,"72,360",2.2,14.703,0.983,20.09,"41,790",0.8,10.99,14.24,18.81,24.92,31.78,"22,850","29,620","39,130","51,840","66,090",,
39,OH,Ohio,23-0000,Legal Occupations,major,"29,490",2.2,5.992,0.767,38.99,"81,110",2.5,14.36,19.38,29.52,49.55,77.75,"29,870","40,300","61,410","103,070","161,720",,
39,OH,Ohio,25-0000,"Education, Training, and Library Occupations",major,"303,440",1.3,61.653,0.926,23.59,"49,080",1.3,10.40,14.38,22.08,30.61,38.27,"21,640","29,910","45,930","63,670","79,610",,
39,OH,Ohio,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"54,620",2.5,11.098,0.822,20.47,"42,580",1.6,8.36,11.45,17.79,25.80,35.17,"17,380","23,810","37,010","53,670","73,150",,
39,OH,Ohio,29-0000,Healthcare Practitioners and Technical Occupations,major,"324,310",1.8,65.893,1.140,32.16,"66,890",1.2,14.78,19.83,26.20,34.33,54.17,"30,740","41,250","54,490","71,400","112,680",,
39,OH,Ohio,31-0000,Healthcare Support Occupations,major,"202,760",1.3,41.197,1.321,12.02,"25,000",0.6,8.20,9.36,11.07,13.68,17.08,"17,060","19,460","23,030","28,460","35,530",,
39,OH,Ohio,33-0000,Protective Service Occupations,major,"112,710",2.4,22.900,0.913,19.30,"40,140",1.9,8.56,11.25,17.88,25.86,32.91,"17,810","23,390","37,180","53,780","68,460",,
39,OH,Ohio,35-0000,Food Preparation and Serving Related Occupations,major,"455,340",0.6,92.518,1.066,9.55,"19,860",0.5,7.55,7.81,8.67,10.10,13.39,"15,710","16,250","18,030","21,000","27,860",,
39,OH,Ohio,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"152,440",1.4,30.973,0.943,11.79,"24,520",0.7,7.80,8.60,10.33,13.97,18.07,"16,220","17,880","21,480","29,070","37,590",,
39,OH,Ohio,39-0000,Personal Care and Service Occupations,major,"108,180",2.2,21.981,0.816,11.41,"23,740",0.9,7.69,8.34,9.78,12.79,17.40,"15,990","17,350","20,340","26,610","36,200",,
39,OH,Ohio,41-0000,Sales and Related Occupations,major,"515,960",0.8,104.833,0.992,16.60,"34,520",0.7,7.70,8.57,11.10,19.21,32.80,"16,020","17,820","23,100","39,960","68,230",,
39,OH,Ohio,43-0000,Office and Administrative Support Occupations,major,"813,290",0.8,165.246,0.977,15.37,"31,970",0.2,8.82,11.05,14.30,18.50,23.75,"18,350","22,970","29,740","38,480","49,400",,
39,OH,Ohio,45-0000,"Farming, Fishing, and Forestry Occupations",major,"4,120",8.0,0.837,0.261,13.60,"28,290",3.1,7.68,8.82,11.58,16.75,23.44,"15,980","18,350","24,080","34,840","48,760",,
39,OH,Ohio,47-0000,Construction and Extraction Occupations,major,"153,480",1.4,31.184,0.781,20.98,"43,640",0.5,11.75,15.01,19.94,26.55,31.90,"24,430","31,210","41,480","55,220","66,340",,
39,OH,Ohio,49-0000,"Installation, Maintenance, and Repair Occupations",major,"188,650",1.3,38.331,0.988,19.88,"41,350",0.4,10.54,14.10,18.82,24.83,30.86,"21,930","29,340","39,150","51,640","64,190",,
39,OH,Ohio,51-0000,Production Occupations,major,"433,270",1.1,88.033,1.358,16.53,"34,380",0.5,9.32,11.64,15.35,19.84,26.08,"19,390","24,210","31,920","41,260","54,240",,
39,OH,Ohio,53-0000,Transportation and Material Moving Occupations,major,"366,110",1.2,74.387,1.106,14.68,"30,530",0.9,8.03,9.26,12.85,18.06,24.35,"16,710","19,250","26,730","37,560","50,660",,
40,OK,Oklahoma,11-0000,Management Occupations,major,"77,130",1.7,51.982,1.097,38.32,"79,710",0.7,16.50,22.70,32.65,46.41,66.46,"34,330","47,220","67,900","96,530","138,240",,
40,OK,Oklahoma,13-0000,Business and Financial Operations Occupations,major,"61,480",2.0,41.436,0.865,25.88,"53,840",0.9,13.53,17.41,23.50,32.35,40.79,"28,140","36,200","48,890","67,300","84,850",,
40,OK,Oklahoma,15-0000,Computer and Mathematical Occupations,major,"22,180",2.8,14.949,0.579,28.32,"58,900",1.2,14.03,18.95,26.60,36.07,45.40,"29,180","39,410","55,340","75,030","94,440",,
40,OK,Oklahoma,17-0000,Architecture and Engineering Occupations,major,"24,070",4.2,16.221,0.894,35.72,"74,290",3.9,16.44,22.63,31.62,43.01,55.32,"34,200","47,080","65,780","89,450","115,070",,
40,OK,Oklahoma,19-0000,"Life, Physical, and Social Science Occupations",major,"9,040",6.2,6.093,0.727,30.49,"63,420",5.0,13.11,17.66,24.34,36.51,55.61,"27,270","36,740","50,620","75,940","115,670",,
40,OK,Oklahoma,21-0000,Community and Social Service Occupations,major,"21,170",2.6,14.268,0.954,17.56,"36,530",1.4,9.27,12.88,16.78,21.31,26.86,"19,280","26,780","34,900","44,330","55,860",,
40,OK,Oklahoma,23-0000,Legal Occupations,major,"11,710",4.0,7.893,1.011,35.28,"73,390",4.2,13.64,18.73,27.18,41.87,68.59,"28,370","38,950","56,520","87,090","142,660",,
40,OK,Oklahoma,25-0000,"Education, Training, and Library Occupations",major,"97,860",2.5,65.957,0.991,18.84,"39,190",2.5,8.15,11.34,17.70,22.49,29.75,"16,950","23,580","36,820","46,770","61,880",,
40,OK,Oklahoma,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"12,450",3.2,8.394,0.621,17.99,"37,410",2.0,8.43,10.98,15.37,21.59,29.59,"17,540","22,830","31,970","44,900","61,550",,
40,OK,Oklahoma,29-0000,Healthcare Practitioners and Technical Occupations,major,"90,190",2.8,60.782,1.052,28.35,"58,980",1.9,11.83,15.59,22.19,31.08,49.57,"24,610","32,420","46,160","64,640","103,100",,
40,OK,Oklahoma,31-0000,Healthcare Support Occupations,major,"46,560",3.3,31.381,1.006,11.44,"23,800",1.1,7.89,8.85,10.53,12.80,16.05,"16,410","18,420","21,910","26,630","33,390",,
40,OK,Oklahoma,33-0000,Protective Service Occupations,major,"38,060",3.3,25.653,1.023,16.99,"35,330",2.5,8.68,11.02,15.01,20.73,28.50,"18,050","22,920","31,230","43,130","59,270",,
40,OK,Oklahoma,35-0000,Food Preparation and Serving Related Occupations,major,"129,330",1.5,87.164,1.005,9.06,"18,850",0.6,7.45,7.71,8.46,9.40,11.75,"15,490","16,030","17,600","19,550","24,440",,
40,OK,Oklahoma,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"42,250",2.6,28.478,0.867,10.27,"21,350",0.7,7.57,8.09,9.20,11.32,14.43,"15,740","16,820","19,130","23,550","30,010",,
